email_id,case_id,cust_id,sender_type,channel,email_timestamp,conversation_phase,email_subject,email_body,customer_behavior_type,customer_tone_label,customer_intent_label,dca_behavior_type,dca_tone_label,dca_intent_label
Call_CASE_00214_14,CASE_00214,CUST_0268,Customer,Call,35:19.5,,Phone Call Interaction,,ghost,silent,no_response,,,
Email_CASE_00215_1,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,I can pay $100 .,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00215_2,CASE_00215,CUST_0476,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00215_3,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,I can pay $500 by 15th Jan.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00215_4,CASE_00215,CUST_0476,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00215_5,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,I can pay $500 by end of month.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00215_6,CASE_00215,CUST_0476,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00215_7,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,I can pay $2500 by Friday.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00215_8,CASE_00215,CUST_0476,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00215_9,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Email_CASE_00215_10,CASE_00215,CUST_0476,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00215_11,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00215_12,CASE_00215,CUST_0476,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00215_13,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00215_14,CASE_00215,CUST_0476,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00215_15,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,I can pay $2500 .,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00215_16,CASE_00215,CUST_0476,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00215_17,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00215_18,CASE_00215,CUST_0476,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00215_19,CASE_00215,CUST_0476,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Email_CASE_00216_1,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_2,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00216_3,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_4,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00216_5,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_6,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00216_7,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_8,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00216_9,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_10,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00216_11,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_12,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00216_13,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_14,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00216_15,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_16,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00216_17,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_18,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00216_19,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_20,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00216_21,CASE_00216,CUST_0525,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00216_22,CASE_00216,CUST_0525,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00217_1,CASE_00217,CUST_0431,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00217_2,CASE_00217,CUST_0431,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00217_3,CASE_00217,CUST_0431,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00217_4,CASE_00217,CUST_0431,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00217_5,CASE_00217,CUST_0431,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00217_6,CASE_00217,CUST_0431,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00217_7,CASE_00217,CUST_0431,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00217_8,CASE_00217,CUST_0431,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00217_9,CASE_00217,CUST_0431,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00217_10,CASE_00217,CUST_0431,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00217_11,CASE_00217,CUST_0431,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00217_12,CASE_00217,CUST_0431,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00217_13,CASE_00217,CUST_0431,Customer,Email,35:19.5,,Payment Follow-up,I am reviewing this internally.,delayer,neutral,delay,,,
Email_CASE_00217_14,CASE_00217,CUST_0431,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00217_15,CASE_00217,CUST_0431,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00217_16,CASE_00217,CUST_0431,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00217_17,CASE_00217,CUST_0431,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00217_18,CASE_00217,CUST_0431,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00218_1,CASE_00218,CUST_0406,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00218_2,CASE_00218,CUST_0406,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00218_3,CASE_00218,CUST_0406,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00218_4,CASE_00218,CUST_0406,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Call_CASE_00218_5,CASE_00218,CUST_0406,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00218_6,CASE_00218,CUST_0406,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00218_7,CASE_00218,CUST_0406,Customer,Email,35:19.5,,Payment Follow-up,I can pay $500 by Friday.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00218_8,CASE_00218,CUST_0406,Customer,Call,35:19.5,,Phone Call Interaction,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Call_CASE_00218_9,CASE_00218,CUST_0406,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $250 by Friday.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00218_10,CASE_00218,CUST_0406,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00218_11,CASE_00218,CUST_0406,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Call_CASE_00218_12,CASE_00218,CUST_0406,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00218_13,CASE_00218,CUST_0406,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00218_14,CASE_00218,CUST_0406,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00218_15,CASE_00218,CUST_0406,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00218_16,CASE_00218,CUST_0406,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00218_17,CASE_00218,CUST_0406,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00218_18,CASE_00218,CUST_0406,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00218_19,CASE_00218,CUST_0406,Customer,Email,35:19.5,,Payment Follow-up,I can pay $1200 by Friday.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00218_20,CASE_00218,CUST_0406,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00218_21,CASE_00218,CUST_0406,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00219_1,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Call_CASE_00219_2,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,Please allow more time.,delayer,neutral,delay,,,
Call_CASE_00219_3,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,Please allow more time.,delayer,neutral,delay,,,
Call_CASE_00219_4,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Call_CASE_00219_5,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,I will get back to you later.,delayer,neutral,delay,,,
Call_CASE_00219_6,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,I will get back to you later.,delayer,neutral,delay,,,
Call_CASE_00219_7,CASE_00219,CUST_0034,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00219_8,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Call_CASE_00219_9,CASE_00219,CUST_0034,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00219_10,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,I will get back to you later.,delayer,neutral,delay,,,
Call_CASE_00219_11,CASE_00219,CUST_0034,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00219_12,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,I will get back to you later.,delayer,neutral,delay,,,
Call_CASE_00219_13,CASE_00219,CUST_0034,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00219_14,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,Please allow more time.,delayer,neutral,delay,,,
Call_CASE_00219_15,CASE_00219,CUST_0034,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00219_16,CASE_00219,CUST_0034,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00219_17,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,Please allow more time.,delayer,neutral,delay,,,
Call_CASE_00219_18,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Call_CASE_00219_19,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,Please allow more time.,delayer,neutral,delay,,,
Call_CASE_00219_20,CASE_00219,CUST_0034,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Call_CASE_00220_1,CASE_00220,CUST_0880,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00220_2,CASE_00220,CUST_0880,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00220_3,CASE_00220,CUST_0880,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00220_4,CASE_00220,CUST_0880,Customer,Call,35:19.5,,Phone Call Interaction,I lost my job and can only pay $500 next week.,distressed,frustrated,partial_pay,,,
Call_CASE_00220_5,CASE_00220,CUST_0880,Customer,Call,35:19.5,,Phone Call Interaction,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Call_CASE_00220_6,CASE_00220,CUST_0880,Customer,Call,35:19.5,,Phone Call Interaction,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Call_CASE_00220_7,CASE_00220,CUST_0880,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00220_8,CASE_00220,CUST_0880,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
